T_final,replication,n_train,n_test,c0_death,epsilon_selection,stage,n_admissible_treatments,percentage
7,5,2000,1000,-12.0,0.3,6,9,0.3
7,5,2000,1000,-12.0,0.3,6,10,23.5
7,6,2000,1000,-12.0,0.3,0,2,10.5
7,6,2000,1000,-12.0,0.3,0,3,48.8
7,6,2000,1000,-12.0,0.3,0,4,12.8
7,6,2000,1000,-12.0,0.3,0,5,4.3
7,6,2000,1000,-12.0,0.3,0,6,5.4
7,6,2000,1000,-12.0,0.3,0,7,5.6
7,6,2000,1000,-12.0,0.3,0,8,4.0
7,6,2000,1000,-12.0,0.3,0,9,2.6
7,6,2000,1000,-12.0,0.3,0,10,6.0
7,6,2000,1000,-12.0,0.3,1,2,7.8
7,6,2000,1000,-12.0,0.3,1,3,14.6
7,6,2000,1000,-12.0,0.3,1,4,10.4
7,6,2000,1000,-12.0,0.3,1,5,7.8
7,6,2000,1000,-12.0,0.3,1,6,6.9
7,6,2000,1000,-12.0,0.3,1,7,3.5
7,6,2000,1000,-12.0,0.3,1,8,3.9
7,6,2000,1000,-12.0,0.3,1,9,1.0
7,6,2000,1000,-12.0,0.3,1,10,44.1
7,6,2000,1000,-12.0,0.3,2,1,2.4
7,6,2000,1000,-12.0,0.3,2,2,17.3
7,6,2000,1000,-12.0,0.3,2,3,26.2
7,6,2000,1000,-12.0,0.3,2,4,12.5
7,6,2000,1000,-12.0,0.3,2,5,7.2
7,6,2000,1000,-12.0,0.3,2,6,3.9
7,6,2000,1000,-12.0,0.3,2,7,2.2
7,6,2000,1000,-12.0,0.3,2,8,2.7
7,6,2000,1000,-12.0,0.3,2,9,0.4
7,6,2000,1000,-12.0,0.3,2,10,25.2
7,6,2000,1000,-12.0,0.3,3,1,5.8
7,6,2000,1000,-12.0,0.3,3,2,14.0
7,6,2000,1000,-12.0,0.3,3,3,13.2
7,6,2000,1000,-12.0,0.3,3,4,10.8
7,6,2000,1000,-12.0,0.3,3,5,6.0
7,6,2000,1000,-12.0,0.3,3,6,5.3
7,6,2000,1000,-12.0,0.3,3,7,2.2
7,6,2000,1000,-12.0,0.3,3,8,2.3
7,6,2000,1000,-12.0,0.3,3,9,1.9
7,6,2000,1000,-12.0,0.3,3,10,38.5
7,6,2000,1000,-12.0,0.3,4,1,13.1
7,6,2000,1000,-12.0,0.3,4,2,14.1
7,6,2000,1000,-12.0,0.3,4,3,14.1
7,6,2000,1000,-12.0,0.3,4,4,8.6
7,6,2000,1000,-12.0,0.3,4,5,5.2
7,6,2000,1000,-12.0,0.3,4,6,3.9
7,6,2000,1000,-12.0,0.3,4,7,1.9
7,6,2000,1000,-12.0,0.3,4,8,1.9
7,6,2000,1000,-12.0,0.3,4,9,1.4
7,6,2000,1000,-12.0,0.3,4,10,35.8
7,6,2000,1000,-12.0,0.3,5,1,16.6
7,6,2000,1000,-12.0,0.3,5,2,11.8
7,6,2000,1000,-12.0,0.3,5,3,10.4
7,6,2000,1000,-12.0,0.3,5,4,9.4
7,6,2000,1000,-12.0,0.3,5,5,6.9
7,6,2000,1000,-12.0,0.3,5,6,4.2
7,6,2000,1000,-12.0,0.3,5,7,2.9
7,6,2000,1000,-12.0,0.3,5,8,1.5
7,6,2000,1000,-12.0,0.3,5,9,1.0
7,6,2000,1000,-12.0,0.3,5,10,35.3
7,6,2000,1000,-12.0,0.3,6,1,16.7
7,6,2000,1000,-12.0,0.3,6,2,14.5
7,6,2000,1000,-12.0,0.3,6,3,12.3
7,6,2000,1000,-12.0,0.3,6,4,8.9
7,6,2000,1000,-12.0,0.3,6,5,5.7
7,6,2000,1000,-12.0,0.3,6,6,4.8
7,6,2000,1000,-12.0,0.3,6,7,2.3
7,6,2000,1000,-12.0,0.3,6,8,1.3
7,6,2000,1000,-12.0,0.3,6,9,1.0
7,6,2000,1000,-12.0,0.3,6,10,32.5
7,7,2000,1000,-12.0,0.3,0,2,3.0
7,7,2000,1000,-12.0,0.3,0,3,43.5
7,7,2000,1000,-12.0,0.3,0,4,25.3
7,7,2000,1000,-12.0,0.3,0,5,10.2
7,7,2000,1000,-12.0,0.3,0,6,6.9
7,7,2000,1000,-12.0,0.3,0,7,4.6
7,7,2000,1000,-12.0,0.3,0,8,1.3
7,7,2000,1000,-12.0,0.3,0,9,0.4
7,7,2000,1000,-12.0,0.3,0,10,4.8
7,7,2000,1000,-12.0,0.3,1,2,2.7
7,7,2000,1000,-12.0,0.3,1,3,16.9
7,7,2000,1000,-12.0,0.3,1,4,23.0
7,7,2000,1000,-12.0,0.3,1,5,13.2
7,7,2000,1000,-12.0,0.3,1,6,5.8
7,7,2000,1000,-12.0,0.3,1,7,4.3
7,7,2000,1000,-12.0,0.3,1,8,2.1
7,7,2000,1000,-12.0,0.3,1,9,1.7
7,7,2000,1000,-12.0,0.3,1,10,30.3
7,7,2000,1000,-12.0,0.3,2,1,2.7
7,7,2000,1000,-12.0,0.3,2,2,21.7
7,7,2000,1000,-12.0,0.3,2,3,22.6
7,7,2000,1000,-12.0,0.3,2,4,14.3
7,7,2000,1000,-12.0,0.3,2,5,6.9
7,7,2000,1000,-12.0,0.3,2,6,7.1
7,7,2000,1000,-12.0,0.3,2,7,4.2
7,7,2000,1000,-12.0,0.3,2,8,1.8
7,7,2000,1000,-12.0,0.3,2,9,1.1
7,7,2000,1000,-12.0,0.3,2,10,17.6
7,7,2000,1000,-12.0,0.3,3,1,9.1
7,7,2000,1000,-12.0,0.3,3,2,14.7
7,7,2000,1000,-12.0,0.3,3,3,9.6
7,7,2000,1000,-12.0,0.3,3,4,9.4
7,7,2000,1000,-12.0,0.3,3,5,6.2
7,7,2000,1000,-12.0,0.3,3,6,4.2
7,7,2000,1000,-12.0,0.3,3,7,4.6
7,7,2000,1000,-12.0,0.3,3,8,1.4
7,7,2000,1000,-12.0,0.3,3,9,1.1
7,7,2000,1000,-12.0,0.3,3,10,39.7
7,7,2000,1000,-12.0,0.3,4,1,15.8
7,7,2000,1000,-12.0,0.3,4,2,12.9
7,7,2000,1000,-12.0,0.3,4,3,10.2
7,7,2000,1000,-12.0,0.3,4,4,8.0
7,7,2000,1000,-12.0,0.3,4,5,4.6
7,7,2000,1000,-12.0,0.3,4,6,4.3
7,7,2000,1000,-12.0,0.3,4,7,2.6
7,7,2000,1000,-12.0,0.3,4,8,2.6
7,7,2000,1000,-12.0,0.3,4,9,1.2
7,7,2000,1000,-12.0,0.3,4,10,37.8
7,7,2000,1000,-12.0,0.3,5,1,19.2
7,7,2000,1000,-12.0,0.3,5,2,16.0
7,7,2000,1000,-12.0,0.3,5,3,13.9
7,7,2000,1000,-12.0,0.3,5,4,10.2
7,7,2000,1000,-12.0,0.3,5,5,6.7
7,7,2000,1000,-12.0,0.3,5,6,3.0
7,7,2000,1000,-12.0,0.3,5,7,1.8
7,7,2000,1000,-12.0,0.3,5,8,1.5
7,7,2000,1000,-12.0,0.3,5,9,0.8
7,7,2000,1000,-12.0,0.3,5,10,26.9
7,7,2000,1000,-12.0,0.3,6,1,21.2
7,7,2000,1000,-12.0,0.3,6,2,14.4
7,7,2000,1000,-12.0,0.3,6,3,13.7
7,7,2000,1000,-12.0,0.3,6,4,8.6
7,7,2000,1000,-12.0,0.3,6,5,4.3
7,7,2000,1000,-12.0,0.3,6,6,3.1
7,7,2000,1000,-12.0,0.3,6,7,2.3
7,7,2000,1000,-12.0,0.3,6,8,1.7
7,7,2000,1000,-12.0,0.3,6,9,0.4
7,7,2000,1000,-12.0,0.3,6,10,30.3
7,8,2000,1000,-12.0,0.3,0,2,4.8
7,8,2000,1000,-12.0,0.3,0,3,54.4
7,8,2000,1000,-12.0,0.3,0,4,15.3
7,8,2000,1000,-12.0,0.3,0,5,8.4
7,8,2000,1000,-12.0,0.3,0,6,8.5
7,8,2000,1000,-12.0,0.3,0,7,4.4
7,8,2000,1000,-12.0,0.3,0,8,1.7
7,8,2000,1000,-12.0,0.3,0,10,2.5
7,8,2000,1000,-12.0,0.3,1,2,4.1
7,8,2000,1000,-12.0,0.3,1,3,15.5
7,8,2000,1000,-12.0,0.3,1,4,18.5
7,8,2000,1000,-12.0,0.3,1,5,15.1
7,8,2000,1000,-12.0,0.3,1,6,8.5
7,8,2000,1000,-12.0,0.3,1,7,3.4
7,8,2000,1000,-12.0,0.3,1,8,2.7
7,8,2000,1000,-12.0,0.3,1,9,1.3
7,8,2000,1000,-12.0,0.3,1,10,30.9
7,8,2000,1000,-12.0,0.3,2,2,8.8
7,8,2000,1000,-12.0,0.3,2,3,24.8
7,8,2000,1000,-12.0,0.3,2,4,16.3
7,8,2000,1000,-12.0,0.3,2,5,9.5
7,8,2000,1000,-12.0,0.3,2,6,6.3
7,8,2000,1000,-12.0,0.3,2,7,5.2
7,8,2000,1000,-12.0,0.3,2,8,3.3
7,8,2000,1000,-12.0,0.3,2,9,1.2
7,8,2000,1000,-12.0,0.3,2,10,24.6
7,8,2000,1000,-12.0,0.3,3,1,7.9
7,8,2000,1000,-12.0,0.3,3,2,14.9
7,8,2000,1000,-12.0,0.3,3,3,14.4
7,8,2000,1000,-12.0,0.3,3,4,8.7
7,8,2000,1000,-12.0,0.3,3,5,7.8
7,8,2000,1000,-12.0,0.3,3,6,4.9
7,8,2000,1000,-12.0,0.3,3,7,4.5
7,8,2000,1000,-12.0,0.3,3,8,2.4
7,8,2000,1000,-12.0,0.3,3,9,1.3
7,8,2000,1000,-12.0,0.3,3,10,33.2
7,8,2000,1000,-12.0,0.3,4,1,14.9
7,8,2000,1000,-12.0,0.3,4,2,10.5
7,8,2000,1000,-12.0,0.3,4,3,7.4
7,8,2000,1000,-12.0,0.3,4,4,6.9
7,8,2000,1000,-12.0,0.3,4,5,5.0
7,8,2000,1000,-12.0,0.3,4,6,3.1
7,8,2000,1000,-12.0,0.3,4,7,4.0
7,8,2000,1000,-12.0,0.3,4,8,2.2
7,8,2000,1000,-12.0,0.3,4,9,0.9
7,8,2000,1000,-12.0,0.3,4,10,45.1
7,8,2000,1000,-12.0,0.3,5,1,15.4
7,8,2000,1000,-12.0,0.3,5,2,11.5
7,8,2000,1000,-12.0,0.3,5,3,8.1
7,8,2000,1000,-12.0,0.3,5,4,5.8
7,8,2000,1000,-12.0,0.3,5,5,3.7
7,8,2000,1000,-12.0,0.3,5,6,2.7
7,8,2000,1000,-12.0,0.3,5,7,1.6
7,8,2000,1000,-12.0,0.3,5,8,0.9
7,8,2000,1000,-12.0,0.3,5,9,1.1
7,8,2000,1000,-12.0,0.3,5,10,49.2
7,8,2000,1000,-12.0,0.3,6,1,15.8
7,8,2000,1000,-12.0,0.3,6,2,14.7
7,8,2000,1000,-12.0,0.3,6,3,11.8
7,8,2000,1000,-12.0,0.3,6,4,9.7
7,8,2000,1000,-12.0,0.3,6,5,8.9
7,8,2000,1000,-12.0,0.3,6,6,5.5
7,8,2000,1000,-12.0,0.3,6,7,3.8
7,8,2000,1000,-12.0,0.3,6,8,2.4
7,8,2000,1000,-12.0,0.3,6,9,1.1
7,8,2000,1000,-12.0,0.3,6,10,26.3
7,9,2000,1000,-12.0,0.3,0,2,4.9
7,9,2000,1000,-12.0,0.3,0,3,43.9
7,9,2000,1000,-12.0,0.3,0,4,14.6
7,9,2000,1000,-12.0,0.3,0,5,10.4
7,9,2000,1000,-12.0,0.3,0,6,10.0
7,9,2000,1000,-12.0,0.3,0,7,6.7
7,9,2000,1000,-12.0,0.3,0,8,3.3
7,9,2000,1000,-12.0,0.3,0,9,1.3
7,9,2000,1000,-12.0,0.3,0,10,4.9
7,9,2000,1000,-12.0,0.3,1,2,5.1
7,9,2000,1000,-12.0,0.3,1,3,19.8
7,9,2000,1000,-12.0,0.3,1,4,14.6
7,9,2000,1000,-12.0,0.3,1,5,12.9
7,9,2000,1000,-12.0,0.3,1,6,5.9
7,9,2000,1000,-12.0,0.3,1,7,5.6
7,9,2000,1000,-12.0,0.3,1,8,3.2
7,9,2000,1000,-12.0,0.3,1,9,1.2
7,9,2000,1000,-12.0,0.3,1,10,31.7
7,9,2000,1000,-12.0,0.3,2,1,2.2
7,9,2000,1000,-12.0,0.3,2,2,18.7
7,9,2000,1000,-12.0,0.3,2,3,18.2
7,9,2000,1000,-12.0,0.3,2,4,13.8
7,9,2000,1000,-12.0,0.3,2,5,7.8
7,9,2000,1000,-12.0,0.3,2,6,5.2
7,9,2000,1000,-12.0,0.3,2,7,4.3
7,9,2000,1000,-12.0,0.3,2,8,2.4
7,9,2000,1000,-12.0,0.3,2,9,1.8
7,9,2000,1000,-12.0,0.3,2,10,25.6
7,9,2000,1000,-12.0,0.3,3,1,6.8
7,9,2000,1000,-12.0,0.3,3,2,13.1
7,9,2000,1000,-12.0,0.3,3,3,11.2
7,9,2000,1000,-12.0,0.3,3,4,9.0
7,9,2000,1000,-12.0,0.3,3,5,5.9
7,9,2000,1000,-12.0,0.3,3,6,3.9
7,9,2000,1000,-12.0,0.3,3,7,2.8
7,9,2000,1000,-12.0,0.3,3,8,2.7
7,9,2000,1000,-12.0,0.3,3,9,0.8
7,9,2000,1000,-12.0,0.3,3,10,43.8
7,9,2000,1000,-12.0,0.3,4,1,13.6
7,9,2000,1000,-12.0,0.3,4,2,13.3
7,9,2000,1000,-12.0,0.3,4,3,13.4
7,9,2000,1000,-12.0,0.3,4,4,11.4
7,9,2000,1000,-12.0,0.3,4,5,7.5
7,9,2000,1000,-12.0,0.3,4,6,3.6
7,9,2000,1000,-12.0,0.3,4,7,2.1
7,9,2000,1000,-12.0,0.3,4,8,2.2
7,9,2000,1000,-12.0,0.3,4,9,1.9
7,9,2000,1000,-12.0,0.3,4,10,31.0
7,9,2000,1000,-12.0,0.3,5,1,16.8
7,9,2000,1000,-12.0,0.3,5,2,14.1
7,9,2000,1000,-12.0,0.3,5,3,12.4
7,9,2000,1000,-12.0,0.3,5,4,9.3
7,9,2000,1000,-12.0,0.3,5,5,4.7
7,9,2000,1000,-12.0,0.3,5,6,4.8
7,9,2000,1000,-12.0,0.3,5,7,2.0
7,9,2000,1000,-12.0,0.3,5,8,1.0
7,9,2000,1000,-12.0,0.3,5,9,0.7
7,9,2000,1000,-12.0,0.3,5,10,34.2
7,9,2000,1000,-12.0,0.3,6,1,22.1
7,9,2000,1000,-12.0,0.3,6,2,20.0
7,9,2000,1000,-12.0,0.3,6,3,13.4
7,9,2000,1000,-12.0,0.3,6,4,9.2
7,9,2000,1000,-12.0,0.3,6,5,5.2
7,9,2000,1000,-12.0,0.3,6,6,4.2
7,9,2000,1000,-12.0,0.3,6,7,2.2
7,9,2000,1000,-12.0,0.3,6,8,1.2
7,9,2000,1000,-12.0,0.3,6,9,0.9
7,9,2000,1000,-12.0,0.3,6,10,21.6
7,10,2000,1000,-12.0,0.3,0,2,6.6
7,10,2000,1000,-12.0,0.3,0,3,49.5
7,10,2000,1000,-12.0,0.3,0,4,11.7
7,10,2000,1000,-12.0,0.3,0,5,5.8
7,10,2000,1000,-12.0,0.3,0,6,2.9
7,10,2000,1000,-12.0,0.3,0,7,2.3
7,10,2000,1000,-12.0,0.3,0,8,4.2
7,10,2000,1000,-12.0,0.3,0,9,4.4
7,10,2000,1000,-12.0,0.3,0,10,12.6
7,10,2000,1000,-12.0,0.3,1,2,2.9
7,10,2000,1000,-12.0,0.3,1,3,9.2
7,10,2000,1000,-12.0,0.3,1,4,12.9
7,10,2000,1000,-12.0,0.3,1,5,9.2
7,10,2000,1000,-12.0,0.3,1,6,7.1
7,10,2000,1000,-12.0,0.3,1,7,5.3
7,10,2000,1000,-12.0,0.3,1,8,2.7
7,10,2000,1000,-12.0,0.3,1,9,1.2
7,10,2000,1000,-12.0,0.3,1,10,49.5
7,10,2000,1000,-12.0,0.3,2,1,3.4
7,10,2000,1000,-12.0,0.3,2,2,19.8
7,10,2000,1000,-12.0,0.3,2,3,22.3
7,10,2000,1000,-12.0,0.3,2,4,10.8
7,10,2000,1000,-12.0,0.3,2,5,8.5
7,10,2000,1000,-12.0,0.3,2,6,4.9
7,10,2000,1000,-12.0,0.3,2,7,4.2
7,10,2000,1000,-12.0,0.3,2,8,2.6
7,10,2000,1000,-12.0,0.3,2,9,0.9
7,10,2000,1000,-12.0,0.3,2,10,22.6
7,10,2000,1000,-12.0,0.3,3,1,8.3
7,10,2000,1000,-12.0,0.3,3,2,10.7
7,10,2000,1000,-12.0,0.3,3,3,12.4
7,10,2000,1000,-12.0,0.3,3,4,9.6
7,10,2000,1000,-12.0,0.3,3,5,8.8
7,10,2000,1000,-12.0,0.3,3,6,3.2
7,10,2000,1000,-12.0,0.3,3,7,4.3
7,10,2000,1000,-12.0,0.3,3,8,2.2
7,10,2000,1000,-12.0,0.3,3,9,1.6
7,10,2000,1000,-12.0,0.3,3,10,38.9
7,10,2000,1000,-12.0,0.3,4,1,12.7
7,10,2000,1000,-12.0,0.3,4,2,10.7
7,10,2000,1000,-12.0,0.3,4,3,8.2
7,10,2000,1000,-12.0,0.3,4,4,6.3
7,10,2000,1000,-12.0,0.3,4,5,4.7
7,10,2000,1000,-12.0,0.3,4,6,2.7
7,10,2000,1000,-12.0,0.3,4,7,2.0
7,10,2000,1000,-12.0,0.3,4,8,0.9
7,10,2000,1000,-12.0,0.3,4,9,0.7
7,10,2000,1000,-12.0,0.3,4,10,51.1
7,10,2000,1000,-12.0,0.3,5,1,18.0
7,10,2000,1000,-12.0,0.3,5,2,14.2
7,10,2000,1000,-12.0,0.3,5,3,15.7
7,10,2000,1000,-12.0,0.3,5,4,13.9
7,10,2000,1000,-12.0,0.3,5,5,7.9
7,10,2000,1000,-12.0,0.3,5,6,6.3
7,10,2000,1000,-12.0,0.3,5,7,1.7
7,10,2000,1000,-12.0,0.3,5,8,1.3
7,10,2000,1000,-12.0,0.3,5,9,0.6
7,10,2000,1000,-12.0,0.3,5,10,20.4
7,10,2000,1000,-12.0,0.3,6,1,20.3
7,10,2000,1000,-12.0,0.3,6,2,18.7
7,10,2000,1000,-12.0,0.3,6,3,14.8
7,10,2000,1000,-12.0,0.3,6,4,10.6
7,10,2000,1000,-12.0,0.3,6,5,6.6
7,10,2000,1000,-12.0,0.3,6,6,2.5
7,10,2000,1000,-12.0,0.3,6,7,2.2
7,10,2000,1000,-12.0,0.3,6,8,0.7
7,10,2000,1000,-12.0,0.3,6,9,0.8
7,10,2000,1000,-12.0,0.3,6,10,22.8
