T_final,c0_death,epsilon_selection,stage,n_admissible_treatments,mean_percentage,sd_percentage,relative_stage
9,-12.0,0.3,7,10,41.08,5.547531983784424,0.75
9,-12.0,0.3,8,1,14.180000000000001,1.660522006277946,0.875
9,-12.0,0.3,8,2,12.540000000000001,1.7551194957735632,0.875
9,-12.0,0.3,8,3,9.91,1.7854037825283857,0.875
9,-12.0,0.3,8,4,7.279999999999999,1.5368076580293901,0.875
9,-12.0,0.3,8,5,5.5200000000000005,1.0282671507606054,0.875
9,-12.0,0.3,8,6,4.12,1.0972693379476162,0.875
9,-12.0,0.3,8,7,3.0,0.8524474568362947,0.875
9,-12.0,0.3,8,8,1.48,0.45898438608156017,0.875
9,-12.0,0.3,8,9,1.04,0.33399933466334264,0.875
9,-12.0,0.3,8,10,40.93,6.35907924851459,0.875
9,-12.0,0.3,9,1,15.01,3.221266141683353,1.0
9,-12.0,0.3,9,2,11.4,1.7107503227141794,1.0
9,-12.0,0.3,9,3,10.0,1.6343534229508347,1.0
9,-12.0,0.3,9,4,7.109999999999999,1.7829127229838757,1.0
9,-12.0,0.3,9,5,5.1899999999999995,1.8970444849232655,1.0
9,-12.0,0.3,9,6,3.69,1.1957796155182145,1.0
9,-12.0,0.3,9,7,2.2700000000000005,0.9333928552448976,1.0
9,-12.0,0.3,9,8,1.42,0.5593647190240808,1.0
9,-12.0,0.3,9,9,0.82,0.5181162460726786,1.0
9,-12.0,0.3,9,10,43.09,8.315908449071173,1.0
10,-12.0,0.3,1,2,3.822222222222222,2.055345334595733,0.0
10,-12.0,0.3,1,3,40.67,6.625883588875777,0.0
10,-12.0,0.3,1,4,25.95,6.661206096996748,0.0
10,-12.0,0.3,1,5,10.35,2.557450987908772,0.0
10,-12.0,0.3,1,6,6.08,1.663864310706989,0.0
10,-12.0,0.3,1,7,4.37,1.2156845351031198,0.0
10,-12.0,0.3,1,8,2.75,1.4554495296413867,0.0
10,-12.0,0.3,1,9,1.0,1.0944303439588001,0.0
10,-12.0,0.3,1,10,5.39,2.310098602994157,0.0
10,-12.0,0.3,2,2,4.46,1.9120669444347393,0.1111111111111111
10,-12.0,0.3,2,3,12.32,2.137911753713578,0.1111111111111111
10,-12.0,0.3,2,4,15.7,4.134139706288494,0.1111111111111111
10,-12.0,0.3,2,5,10.709999999999999,2.0360364545961462,0.1111111111111111
10,-12.0,0.3,2,6,7.540000000000001,0.823542483556387,0.1111111111111111
10,-12.0,0.3,2,7,4.7,1.2481096817899369,0.1111111111111111
10,-12.0,0.3,2,8,2.9899999999999998,0.7078135347674557,0.1111111111111111
10,-12.0,0.3,2,9,1.45,0.5482294734466177,0.1111111111111111
10,-12.0,0.3,2,10,40.13,6.379489704426906,0.1111111111111111
10,-12.0,0.3,3,1,0.7,0.44221663871405337,0.2222222222222222
10,-12.0,0.3,3,2,12.22,1.793073091402331,0.2222222222222222
10,-12.0,0.3,3,3,18.09,3.991783227247358,0.2222222222222222
10,-12.0,0.3,3,4,15.530000000000001,4.605323007129902,0.2222222222222222
10,-12.0,0.3,3,5,9.59,2.216328294975974,0.2222222222222222
10,-12.0,0.3,3,6,7.109999999999999,1.9801515093547764,0.2222222222222222
10,-12.0,0.3,3,7,5.45,1.818576977260578,0.2222222222222222
10,-12.0,0.3,3,8,3.1399999999999997,0.9593979593705859,0.2222222222222222
10,-12.0,0.3,3,9,1.53,0.43728963196286985,0.2222222222222222
10,-12.0,0.3,3,10,26.639999999999997,6.974748103774869,0.2222222222222222
10,-12.0,0.3,4,1,6.08,2.0831599927887328,0.3333333333333333
10,-12.0,0.3,4,2,13.9,2.572072229848057,0.3333333333333333
10,-12.0,0.3,4,3,12.08,3.914588100937314,0.3333333333333333
10,-12.0,0.3,4,4,9.2,2.8902133715927154,0.3333333333333333
10,-12.0,0.3,4,5,6.459999999999999,1.129601699715435,0.3333333333333333
10,-12.0,0.3,4,6,4.5200000000000005,1.086073457716169,0.3333333333333333
10,-12.0,0.3,4,7,3.34,0.643255608430877,0.3333333333333333
10,-12.0,0.3,4,8,2.23,0.4620004810002306,0.3333333333333333
10,-12.0,0.3,4,9,1.1800000000000002,0.5050852513300217,0.3333333333333333
10,-12.0,0.3,4,10,41.010000000000005,10.903969715454808,0.3333333333333333
10,-12.0,0.3,5,1,12.08,2.594781086891318,0.4444444444444444
10,-12.0,0.3,5,2,10.7,1.7644640357154728,0.4444444444444444
10,-12.0,0.3,5,3,7.38,1.636934804919107,0.4444444444444444
10,-12.0,0.3,5,4,6.2,0.8969082698049141,0.4444444444444444
10,-12.0,0.3,5,5,4.16,0.9252026804976303,0.4444444444444444
10,-12.0,0.3,5,6,3.22,0.7114929530376405,0.4444444444444444
10,-12.0,0.3,5,7,2.33,0.5618422079789545,0.4444444444444444
10,-12.0,0.3,5,8,1.6600000000000001,0.600370256129036,0.4444444444444444
10,-12.0,0.3,5,9,0.62,0.2699794230842211,0.4444444444444444
10,-12.0,0.3,5,10,51.65,6.599873736165968,0.4444444444444444
10,-12.0,0.3,6,1,14.7,2.0768565991260286,0.5555555555555556
10,-12.0,0.3,6,2,9.309999999999999,0.8412292592787453,0.5555555555555556
10,-12.0,0.3,6,3,6.6,1.1274356350191843,0.5555555555555556
10,-12.0,0.3,6,4,5.11,1.5842628850316758,0.5555555555555556
10,-12.0,0.3,6,5,3.5799999999999996,0.9354737361952558,0.5555555555555556
10,-12.0,0.3,6,6,2.37,0.6583649781424012,0.5555555555555556
10,-12.0,0.3,6,7,1.83,0.4785394445602159,0.5555555555555556
10,-12.0,0.3,6,8,1.46,0.6484168755086842,0.5555555555555556
10,-12.0,0.3,6,9,0.72,0.4157990967870047,0.5555555555555556
10,-12.0,0.3,6,10,54.32000000000001,4.500074073464421,0.5555555555555556
10,-12.0,0.3,7,1,13.13,1.9584858096669138,0.6666666666666666
10,-12.0,0.3,7,2,10.1,1.195361405136074,0.6666666666666666
10,-12.0,0.3,7,3,7.95,1.7840341302166212,0.6666666666666666
10,-12.0,0.3,7,4,5.7299999999999995,1.1470251377658065,0.6666666666666666
10,-12.0,0.3,7,5,4.9399999999999995,1.2276445377677982,0.6666666666666666
10,-12.0,0.3,7,6,3.6799999999999997,0.7656515018088988,0.6666666666666666
10,-12.0,0.3,7,7,2.65,0.6059886320899281,0.6666666666666666
10,-12.0,0.3,7,8,1.92,0.20976176963403032,0.6666666666666666
10,-12.0,0.3,7,9,1.35,0.5482294734466175,0.6666666666666666
10,-12.0,0.3,7,10,48.55,7.286860320695966,0.6666666666666666
10,-12.0,0.3,8,1,12.1,2.4170689320377736,0.7777777777777778
10,-12.0,0.3,8,2,9.97,2.0072369067950104,0.7777777777777778
10,-12.0,0.3,8,3,8.32,1.9893047361662146,0.7777777777777778
10,-12.0,0.3,8,4,6.539999999999999,2.060852035229874,0.7777777777777778
10,-12.0,0.3,8,5,4.9399999999999995,1.1393955512561134,0.7777777777777778
10,-12.0,0.3,8,6,3.9200000000000004,0.9738811243906744,0.7777777777777778
10,-12.0,0.3,8,7,3.06,0.8809086218218094,0.7777777777777778
10,-12.0,0.3,8,8,2.1,0.6896053621859068,0.7777777777777778
10,-12.0,0.3,8,9,1.3800000000000001,0.543241300999023,0.7777777777777778
10,-12.0,0.3,8,10,47.67,9.404732851070252,0.7777777777777778
10,-12.0,0.3,9,1,12.040000000000001,3.0236842868703517,0.8888888888888888
10,-12.0,0.3,9,2,10.35,1.769651566457834,0.8888888888888888
10,-12.0,0.3,9,3,8.41,1.36337000765668,0.8888888888888888
10,-12.0,0.3,9,4,6.859999999999999,1.4818906842274162,0.8888888888888888
10,-12.0,0.3,9,5,6.0200000000000005,1.2585706178041816,0.8888888888888888
10,-12.0,0.3,9,6,4.470000000000001,0.9274217547109355,0.8888888888888888
10,-12.0,0.3,9,7,3.2299999999999995,1.212023102090055,0.8888888888888888
10,-12.0,0.3,9,8,2.7,1.1766241729815194,0.8888888888888888
10,-12.0,0.3,9,9,1.8,0.771722460186015,0.8888888888888888
10,-12.0,0.3,9,10,44.12,6.800457500949639,0.8888888888888888
10,-12.0,0.3,10,1,11.370000000000001,2.9996481275124403,1.0
10,-12.0,0.3,10,2,9.93,2.5811496146743087,1.0
10,-12.0,0.3,10,3,8.08,1.8310895360109753,1.0
10,-12.0,0.3,10,4,7.08,0.8403702887550357,1.0
10,-12.0,0.3,10,5,6.2,1.5427248620541514,1.0
10,-12.0,0.3,10,6,4.970000000000001,1.147025137765806,1.0
10,-12.0,0.3,10,7,3.9200000000000004,1.2479316220584096,1.0
10,-12.0,0.3,10,8,2.8899999999999997,1.0671353137150779,1.0
10,-12.0,0.3,10,9,1.97,1.0853058964590991,1.0
10,-12.0,0.3,10,10,43.589999999999996,4.478206486232333,1.0
12,-12.0,0.3,1,2,4.377777777777778,3.7798074612927635,0.0
12,-12.0,0.3,1,3,39.21,8.176042237333823,0.0
12,-12.0,0.3,1,4,28.49,7.296643063765694,0.0
12,-12.0,0.3,1,5,10.06,4.212204490129446,0.0
12,-12.0,0.3,1,6,5.37,2.0784876980899143,0.0
12,-12.0,0.3,1,7,3.62,1.1988883740087455,0.0
12,-12.0,0.3,1,8,2.7600000000000002,1.3688600285557972,0.0
12,-12.0,0.3,1,9,1.2444444444444445,0.8323327326122515,0.0
12,-12.0,0.3,1,10,5.43,3.3370146338706204,0.0
12,-12.0,0.3,2,2,4.11,2.206278918601786,0.09090909090909091
12,-12.0,0.3,2,3,11.25,3.119205739358089,0.09090909090909091
12,-12.0,0.3,2,4,15.84,2.80126955345449,0.09090909090909091
12,-12.0,0.3,2,5,10.709999999999999,2.251147855354389,0.09090909090909091
12,-12.0,0.3,2,6,7.32,1.7312808360671395,0.09090909090909091
12,-12.0,0.3,2,7,4.4,1.0498677165349082,0.09090909090909091
12,-12.0,0.3,2,8,2.46,0.5680375574437545,0.09090909090909091
12,-12.0,0.3,2,9,1.25,0.4006938426723769,0.09090909090909091
12,-12.0,0.3,2,10,42.660000000000004,4.843598295115363,0.09090909090909091
12,-12.0,0.3,3,1,0.72,0.565292451352002,0.18181818181818182
12,-12.0,0.3,3,2,12.01,2.0030254893812787,0.18181818181818182
12,-12.0,0.3,3,3,15.11,2.1496511344867115,0.18181818181818182
12,-12.0,0.3,3,4,15.05,4.456268992479396,0.18181818181818182
12,-12.0,0.3,3,5,9.3,2.2504320572824335,0.18181818181818182
12,-12.0,0.3,3,6,6.74,1.9800112233127478,0.18181818181818182
12,-12.0,0.3,3,7,5.21,1.6742825992711692,0.18181818181818182
12,-12.0,0.3,3,8,3.8200000000000003,0.7997221739801614,0.18181818181818182
12,-12.0,0.3,3,9,1.94,0.5211099265563415,0.18181818181818182
12,-12.0,0.3,3,10,30.1,7.540999049639687,0.18181818181818182
12,-12.0,0.3,4,1,6.63,1.9224116798091575,0.2727272727272727
12,-12.0,0.3,4,2,12.52,1.430462240753744,0.2727272727272727
12,-12.0,0.3,4,3,10.01,2.612555156249232,0.2727272727272727
12,-12.0,0.3,4,4,9.01,2.537912528043471,0.2727272727272727
12,-12.0,0.3,4,5,6.45,1.843456897606595,0.2727272727272727
12,-12.0,0.3,4,6,4.819999999999999,0.7714344503009384,0.2727272727272727
12,-12.0,0.3,4,7,3.29,0.467736868097628,0.2727272727272727
12,-12.0,0.3,4,8,2.04,0.7074209810603899,0.2727272727272727
12,-12.0,0.3,4,9,1.4,0.6514940095230688,0.2727272727272727
12,-12.0,0.3,4,10,43.83,7.934460704210881,0.2727272727272727
12,-12.0,0.3,5,1,13.180000000000001,1.5186251091767915,0.36363636363636365
12,-12.0,0.3,5,2,10.0,1.0913803695829933,0.36363636363636365
12,-12.0,0.3,5,3,7.2299999999999995,0.6864562784491247,0.36363636363636365
12,-12.0,0.3,5,4,5.720000000000001,1.172651316935734,0.36363636363636365
12,-12.0,0.3,5,5,4.68,1.364469778990278,0.36363636363636365
12,-12.0,0.3,5,6,3.29,1.1396393191610132,0.36363636363636365
12,-12.0,0.3,5,7,2.27,0.6912950809089334,0.36363636363636365
12,-12.0,0.3,5,8,1.65,0.4927248499698161,0.36363636363636365
12,-12.0,0.3,5,9,0.74,0.29514591494904874,0.36363636363636365
12,-12.0,0.3,5,10,51.239999999999995,4.882440191361511,0.36363636363636365
12,-12.0,0.3,6,1,14.36,1.6978417672641535,0.45454545454545453
12,-12.0,0.3,6,2,9.290000000000001,1.2931013537658644,0.45454545454545453
12,-12.0,0.3,6,3,6.2,1.1879019787470309,0.45454545454545453
12,-12.0,0.3,6,4,4.56,1.198332174315619,0.45454545454545453
12,-12.0,0.3,6,5,3.46,0.9070097390142329,0.45454545454545453
12,-12.0,0.3,6,6,2.3400000000000003,0.36575644598253887,0.45454545454545453
12,-12.0,0.3,6,7,1.78,0.6069962474714687,0.45454545454545453
12,-12.0,0.3,6,8,1.15,0.29907264074877266,0.45454545454545453
12,-12.0,0.3,6,9,0.79,0.3604010112206802,0.45454545454545453
12,-12.0,0.3,6,10,56.07000000000001,4.4407331726992,0.45454545454545453
12,-12.0,0.3,7,1,11.73,1.5456390264224051,0.5454545454545454
12,-12.0,0.3,7,2,8.73,1.3719815353470814,0.5454545454545454
12,-12.0,0.3,7,3,6.24,1.071032731111011,0.5454545454545454
12,-12.0,0.3,7,4,5.0,1.211977264179856,0.5454545454545454
12,-12.0,0.3,7,5,3.7600000000000002,0.6345602151621758,0.5454545454545454
12,-12.0,0.3,7,6,2.85,0.7877534865397648,0.5454545454545454
12,-12.0,0.3,7,7,2.2800000000000002,0.7685484153042452,0.5454545454545454
12,-12.0,0.3,7,8,1.47,0.464399253516483,0.5454545454545454
12,-12.0,0.3,7,9,0.8800000000000001,0.3938414796731181,0.5454545454545454
12,-12.0,0.3,7,10,57.06,5.335041393154008,0.5454545454545454
12,-12.0,0.3,8,1,10.129999999999999,1.8726392545756851,0.6363636363636364
12,-12.0,0.3,8,2,8.0,1.116542281629615,0.6363636363636364
12,-12.0,0.3,8,3,6.63,1.0382142788889435,0.6363636363636364
12,-12.0,0.3,8,4,4.890000000000001,1.2305825178887164,0.6363636363636364
12,-12.0,0.3,8,5,3.7600000000000002,0.8500980335624045,0.6363636363636364
12,-12.0,0.3,8,6,2.8600000000000003,0.7705697747626606,0.6363636363636364
12,-12.0,0.3,8,7,2.32,0.7699927849589817,0.6363636363636364
12,-12.0,0.3,8,8,1.35,0.49497474683058323,0.6363636363636364
12,-12.0,0.3,8,9,1.0,0.4,0.6363636363636364
12,-12.0,0.3,8,10,59.06,6.7135352501908825,0.6363636363636364
12,-12.0,0.3,9,1,9.52,2.1477636948437526,0.7272727272727273
12,-12.0,0.3,9,2,8.879999999999999,1.2452576707921403,0.7272727272727273
12,-12.0,0.3,9,3,7.1,1.1085526098877265,0.7272727272727273
12,-12.0,0.3,9,4,5.55,0.7619419633774973,0.7272727272727273
12,-12.0,0.3,9,5,4.59,1.031126676127731,0.7272727272727273
12,-12.0,0.3,9,6,3.37,0.70087247215326,0.7272727272727273
12,-12.0,0.3,9,7,2.8600000000000003,1.215821624343893,0.7272727272727273
12,-12.0,0.3,9,8,2.15,0.5967504596656052,0.7272727272727273
12,-12.0,0.3,9,9,1.54,0.47656176001764045,0.7272727272727273
12,-12.0,0.3,9,10,54.44,5.496099627109311,0.7272727272727273
12,-12.0,0.3,10,1,9.059999999999999,1.5283978539634242,0.8181818181818182
12,-12.0,0.3,10,2,8.28,1.4022204613477234,0.8181818181818182
12,-12.0,0.3,10,3,6.63,1.0488618169764363,0.8181818181818182
12,-12.0,0.3,10,4,5.9399999999999995,1.0200217862597072,0.8181818181818182
12,-12.0,0.3,10,5,4.84,0.8682037651253178,0.8181818181818182
12,-12.0,0.3,10,6,4.17,1.0583530181896355,0.8181818181818182
12,-12.0,0.3,10,7,3.3,0.9626352718795766,0.8181818181818182
12,-12.0,0.3,10,8,2.4,0.5944184833375669,0.8181818181818182
12,-12.0,0.3,10,9,1.53,0.6600505031182589,0.8181818181818182
12,-12.0,0.3,10,10,53.85,5.281676922257845,0.8181818181818182
12,-12.0,0.3,11,1,6.85,1.3108521401490456,0.9090909090909091
12,-12.0,0.3,11,2,6.9,1.3856406460551016,0.9090909090909091
12,-12.0,0.3,11,3,5.779999999999999,0.975021367287234,0.9090909090909091
12,-12.0,0.3,11,4,5.8,1.3316656236958784,0.9090909090909091
12,-12.0,0.3,11,5,4.37,0.9499122766515515,0.9090909090909091
12,-12.0,0.3,11,6,3.9899999999999998,0.6607235091591304,0.9090909090909091
12,-12.0,0.3,11,7,3.3299999999999996,0.9922477289243626,0.9090909090909091
12,-12.0,0.3,11,8,2.3,0.5537749241945383,0.9090909090909091
12,-12.0,0.3,11,9,2.2199999999999998,0.8727988186161675,0.9090909090909091
12,-12.0,0.3,11,10,58.46,4.7782377039611115,0.9090909090909091
12,-12.0,0.3,12,1,6.220000000000001,2.0131788020165744,1.0
12,-12.0,0.3,12,2,5.55,1.4923880937015754,1.0
12,-12.0,0.3,12,3,5.55,1.902191718343168,1.0
12,-12.0,0.3,12,4,5.24,1.226739128294557,1.0
12,-12.0,0.3,12,5,4.07,0.9989438867568531,1.0
12,-12.0,0.3,12,6,3.37,1.0231215850414737,1.0
12,-12.0,0.3,12,7,2.87,0.6272515001532039,1.0
12,-12.0,0.3,12,8,2.83,0.9117138927438927,1.0
12,-12.0,0.3,12,9,1.97,0.7227263198011633,1.0
12,-12.0,0.3,12,10,62.33,8.007919691016996,1.0
